Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,No,Travel_Rarely,604,Sales,8,3,3,Male,4,2,Sales Executive,4,Married,1,No,15,3,3,2,10,4,4,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,3,2,Female,3,5,Manager,2,Single,3,No,22,4,3,0,22,4,3,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,4,3,Female,2,4,Manager,2,Divorced,6,Yes,13,3,4,2,21,4,3,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,4,1,Male,3,1,Research Scientist,3,Divorced,1,No,12,3,4,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,4,Male,3,2,Laboratory Technician,3,Married,1,No,18,3,1,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,3,Male,3,1,Research Scientist,1,Single,0,No,13,3,1,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,1,Female,2,2,Laboratory Technician,4,Married,0,No,12,3,1,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,4,4,Female,3,3,Healthcare Representative,3,Married,3,No,12,3,1,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,2,4,Female,3,1,Human Resources,1,Single,6,No,12,3,3,0,10,3,4,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,3,3,Female,1,2,Laboratory Technician,4,Married,0,No,11,3,1,3,10,6,3,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,3,4,Female,3,4,Research Director,1,Married,4,Yes,11,3,2,0,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,4,4,Male,2,3,Sales Executive,2,Single,2,Yes,12,3,3,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,3,2,Male,3,3,Sales Executive,2,Single,9,Yes,19,3,3,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,4,2,Female,3,3,Manager,1,Married,1,Yes,23,4,4,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,2,1,Male,3,2,Manufacturing Director,3,Single,0,No,11,3,1,0,9,6,3,8,7,1,7
31,No,Non-Travel,587,Sales,2,4,4,Female,3,3,Sales Executive,3,Divorced,1,Yes,19,3,1,1,10,5,2,10,8,9,6
41,No,Non-Travel,256,Sales,10,2,3,Male,1,2,Sales Executive,2,Single,1,No,13,3,1,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,3,4,Female,3,1,Sales Representative,2,Single,1,Yes,11,3,1,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,1,Male,3,1,Laboratory Technician,1,Married,4,No,12,3,3,0,10,4,4,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,1,3,Male,3,4,Manager,3,Married,0,Yes,13,3,4,0,21,3,2,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,2,4,Female,1,5,Manager,3,Married,4,No,14,3,4,1,23,5,3,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,4,4,Male,3,5,Manager,2,Single,6,No,14,3,1,0,36,4,3,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,2,3,Male,3,1,Research Scientist,3,Divorced,9,No,16,3,2,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,4,Male,3,3,Healthcare Representative,4,Divorced,0,No,11,3,4,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,3,3,Male,3,2,Research Scientist,4,Single,1,No,13,3,3,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,3,3,Female,3,2,Sales Executive,1,Divorced,0,No,17,3,4,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,4,3,Male,3,2,Research Scientist,3,Single,1,Yes,11,3,2,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,3,Male,3,4,Manager,2,Divorced,1,Yes,11,3,2,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,2,2,Female,3,2,Sales Executive,1,Divorced,3,No,15,3,4,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,2,3,Female,3,2,Sales Executive,1,Single,1,No,12,3,4,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,1,4,Male,3,1,Laboratory Technician,4,Married,3,No,11,3,3,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,3,Female,2,3,Manufacturing Director,1,Married,7,Yes,14,3,4,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,4,2,Male,3,1,Laboratory Technician,2,Married,3,No,22,4,3,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,3,1,Female,4,2,Sales Executive,1,Married,2,No,16,3,4,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,3,4,Male,3,3,Manufacturing Director,4,Single,1,No,11,3,3,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,3,3,Female,4,1,Sales Representative,4,Married,8,No,14,3,2,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,4,Female,2,4,Manufacturing Director,2,Single,3,No,16,3,2,0,29,1,2,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,3,4,Female,3,1,Laboratory Technician,4,Single,1,No,15,3,3,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,3,4,Female,2,2,Laboratory Technician,4,Married,0,No,12,3,2,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,4,Male,1,2,Sales Executive,4,Single,3,No,20,4,2,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,1,Male,4,4,Sales Executive,3,Single,6,Yes,17,3,3,0,24,2,2,19,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,3,4,Male,3,4,Manufacturing Director,2,Married,4,Yes,12,3,1,1,33,0,3,19,16,15,9
34,No,Non-Travel,999,Research & Development,26,1,1,Female,2,1,Research Scientist,3,Divorced,1,No,20,4,3,3,5,2,3,5,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,1,2,Female,4,2,Healthcare Representative,3,Divorced,5,No,20,4,2,3,15,0,3,12,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,3,2,Male,3,2,Laboratory Technician,3,Married,4,No,13,3,1,2,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,703,Sales,2,3,3,Female,2,1,Sales Representative,4,Single,7,No,14,3,3,0,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,662,Sales,18,4,4,Female,3,2,Sales Executive,3,Married,0,Yes,18,3,3,1,5,0,2,4,2,3,2
38,No,Travel_Frequently,693,Research & Development,7,3,4,Male,4,1,Research Scientist,3,Divorced,1,No,11,3,4,3,4,2,3,4,2,0,3
34,No,Travel_Rarely,404,Research & Development,2,4,3,Female,3,2,Healthcare Representative,4,Single,1,No,11,3,4,0,14,2,4,14,11,4,11
28,No,Travel_Rarely,736,Sales,26,3,3,Male,2,2,Sales Executive,1,Married,1,No,11,3,3,1,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,330,Research & Development,22,4,4,Male,3,2,Manufacturing Director,3,Married,1,Yes,15,3,4,2,10,3,2,10,2,6,7
39,No,Travel_Rarely,1498,Sales,21,4,1,Male,2,2,Sales Executive,4,Married,3,Yes,12,3,4,2,8,2,4,5,4,1,4
51,No,Travel_Frequently,541,Sales,2,3,2,Male,3,3,Sales Executive,2,Married,2,No,11,3,2,0,14,5,3,4,2,3,2
41,No,Travel_Frequently,1200,Research & Development,22,3,4,Female,3,2,Research Scientist,4,Divorced,3,Yes,14,3,1,2,12,4,2,6,2,3,3
37,No,Travel_Rarely,1439,Research & Development,4,1,3,Male,3,1,Research Scientist,3,Married,7,Yes,15,3,4,0,8,2,3,6,4,1,3
33,No,Travel_Frequently,1111,Sales,5,1,2,Male,3,2,Sales Executive,4,Married,6,No,13,3,1,0,8,2,4,5,4,1,2
32,No,Travel_Rarely,499,Sales,2,1,3,Male,3,2,Sales Executive,2,Married,0,Yes,13,3,1,3,4,3,2,3,2,1,2
39,No,Non-Travel,1485,Research & Development,25,2,3,Male,3,3,Healthcare Representative,3,Married,3,No,21,4,2,1,13,2,3,6,4,0,5
25,No,Travel_Rarely,1372,Sales,18,1,1,Male,4,2,Sales Executive,3,Married,2,No,11,3,2,0,6,3,2,3,2,1,2
52,No,Travel_Frequently,322,Research & Development,28,2,4,Female,4,4,Manufacturing Director,3,Married,2,Yes,11,3,2,1,24,3,2,5,3,0,2
43,No,Travel_Rarely,930,Research & Development,6,3,1,Female,2,2,Research Scientist,3,Single,1,Yes,14,3,1,0,20,3,1,20,7,1,8
27,No,Travel_Rarely,205,Sales,10,3,4,Female,2,2,Sales Executive,4,Married,1,Yes,11,3,4,0,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,135,Research & Development,17,4,4,Female,3,1,Research Scientist,3,Single,1,Yes,13,3,4,0,8,2,3,8,2,7,7
26,No,Travel_Rarely,683,Research & Development,2,1,1,Male,2,1,Research Scientist,4,Single,0,No,12,3,4,0,5,2,3,4,3,1,1
42,No,Travel_Rarely,1147,Human Resources,10,3,3,Female,3,4,Manager,1,Married,0,No,14,3,3,1,21,5,3,20,7,0,9
52,No,Travel_Rarely,258,Research & Development,8,4,3,Female,3,1,Laboratory Technician,1,Married,9,No,13,3,3,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,3,1,Female,3,1,Laboratory Technician,3,Single,4,No,18,3,1,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,2,3,Male,3,3,Manufacturing Director,4,Single,2,No,11,3,3,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,3,1,Male,3,1,Laboratory Technician,4,Married,4,No,11,3,2,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,3,3,Male,4,1,Laboratory Technician,1,Single,0,No,12,3,4,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,3,2,Male,2,3,Human Resources,1,Single,1,No,13,3,1,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,2,1,Male,2,2,Laboratory Technician,1,Single,3,No,20,4,1,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,1,3,Female,3,3,Healthcare Representative,4,Single,0,Yes,12,3,1,0,9,1,3,8,7,7,7
54,No,Travel_Rarely,971,Research & Development,1,3,4,Female,3,4,Research Director,4,Single,6,No,19,3,4,0,29,3,2,20,7,12,7
58,No,Travel_Rarely,1055,Research & Development,1,3,4,Female,3,5,Research Director,1,Married,3,Yes,21,4,3,1,32,3,3,9,8,1,5
55,No,Travel_Rarely,1136,Research & Development,1,4,2,Male,4,4,Research Director,4,Divorced,2,No,13,3,4,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,4,1,Female,3,2,Sales Executive,2,Single,3,Yes,16,3,4,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,4,2,Female,1,1,Sales Representative,3,Single,1,No,12,3,2,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,4,4,Female,3,2,Sales Executive,1,Divorced,7,No,14,3,2,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,182,Research & Development,8,5,1,Female,3,4,Research Director,2,Single,3,No,11,3,3,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,560,Research & Development,1,4,4,Male,3,1,Research Scientist,1,Divorced,5,No,14,3,3,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,202,Research & Development,8,3,1,Female,2,1,Research Scientist,2,Single,1,No,12,3,3,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,1377,Research & Development,11,1,2,Male,3,1,Laboratory Technician,1,Married,0,No,14,3,2,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,172,Research & Development,4,4,1,Male,2,2,Laboratory Technician,4,Single,1,No,16,3,3,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,329,Sales,16,4,3,Female,2,2,Sales Executive,1,Married,4,No,13,3,1,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,465,Research & Development,1,3,1,Male,3,1,Research Scientist,4,Married,7,No,12,3,3,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,383,Sales,9,2,1,Male,2,1,Sales Representative,1,Married,3,No,12,3,1,0,6,2,3,3,2,2,2
37,No,Non-Travel,1413,Research & Development,5,2,3,Male,4,1,Laboratory Technician,3,Single,0,No,14,3,1,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,1255,Research & Development,1,2,1,Female,3,1,Research Scientist,1,Married,2,No,22,4,4,1,5,3,4,3,2,1,0
47,No,Travel_Rarely,359,Research & Development,2,4,1,Female,3,4,Research Director,3,Married,3,No,19,3,2,2,26,2,4,20,17,5,6
24,No,Travel_Rarely,1476,Sales,4,1,4,Female,3,2,Sales Executive,3,Married,1,Yes,12,3,3,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,601,Sales,7,5,4,Male,3,2,Sales Executive,4,Married,4,No,12,3,3,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,401,Research & Development,1,3,4,Female,2,1,Laboratory Technician,2,Married,5,No,17,3,1,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,1283,Research & Development,5,5,2,Male,4,1,Research Scientist,3,Married,2,Yes,12,3,1,0,7,5,2,4,2,0,3
40,No,Non-Travel,663,Research & Development,9,4,3,Male,3,2,Laboratory Technician,3,Divorced,3,No,11,3,3,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,326,Sales,8,2,1,Male,3,3,Sales Executive,4,Divorced,1,No,18,3,1,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,377,Sales,9,3,1,Male,3,3,Sales Executive,4,Divorced,4,No,11,3,1,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,592,Research & Development,2,3,1,Female,2,1,Laboratory Technician,1,Single,2,Yes,23,4,2,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,1445,Research & Development,1,5,3,Female,4,3,Manufacturing Director,2,Single,1,No,11,3,1,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,1038,Research & Development,20,3,2,Male,1,3,Healthcare Representative,1,Divorced,2,Yes,18,3,2,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,1398,Human Resources,8,2,4,Female,4,1,Human Resources,2,Single,9,No,18,3,4,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,523,Research & Development,2,3,2,Male,3,1,Laboratory Technician,4,Married,6,Yes,13,3,3,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,1448,Research & Development,29,3,2,Male,3,3,Manufacturing Director,4,Married,4,Yes,18,3,4,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,1221,Sales,7,3,3,Male,3,2,Sales Executive,1,Divorced,4,No,11,3,1,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,1107,Human Resources,9,4,1,Female,3,1,Human Resources,3,Married,1,No,15,3,4,0,2,0,3,2,2,2,2
40,No,Non-Travel,218,Research & Development,8,1,4,Male,2,3,Research Director,2,Divorced,2,No,11,3,3,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,866,Sales,5,3,4,Male,3,2,Sales Executive,1,Single,0,No,18,3,4,0,6,4,3,5,4,1,3
44,No,Non-Travel,981,Research & Development,5,3,3,Male,2,1,Laboratory Technician,3,Single,3,No,14,3,4,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,447,Research & Development,2,3,4,Male,4,4,Research Director,2,Single,4,No,12,3,2,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,1495,Research & Development,5,4,1,Male,3,2,Healthcare Representative,3,Married,2,No,14,3,2,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,896,Research & Development,2,3,3,Male,3,1,Research Scientist,3,Divorced,2,No,14,3,3,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,1467,Research & Development,20,3,4,Male,3,1,Research Scientist,2,Single,1,No,13,3,3,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,430,Sales,7,3,4,Male,3,2,Sales Executive,1,Married,0,No,14,3,1,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,1326,Sales,3,3,4,Male,1,2,Sales Executive,1,Single,3,No,18,3,4,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,1358,Sales,16,1,4,Male,3,2,Sales Executive,3,Married,8,No,15,3,3,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,748,Research & Development,9,2,1,Female,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,383,Sales,1,5,1,Female,3,2,Sales Executive,3,Married,7,No,12,3,3,1,11,4,2,1,0,0,0
30,No,Non-Travel,990,Research & Development,7,3,3,Male,3,1,Research Scientist,3,Divorced,1,No,13,3,2,2,1,2,2,1,0,0,0
57,No,Travel_Rarely,405,Research & Development,1,2,2,Male,4,2,Research Scientist,3,Married,0,No,24,4,1,1,13,2,2,12,9,2,8
49,No,Travel_Rarely,1490,Research & Development,7,4,3,Male,3,3,Healthcare Representative,2,Divorced,3,No,14,3,2,2,29,3,3,8,7,0,7
34,No,Travel_Frequently,829,Research & Development,15,3,2,Male,3,4,Research Director,1,Divorced,7,No,14,3,4,2,16,3,2,14,8,6,9
28,Yes,Travel_Frequently,1496,Sales,1,3,1,Male,3,1,Sales Representative,3,Married,3,No,15,3,4,1,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,115,Sales,13,3,1,Female,3,2,Sales Executive,2,Single,5,No,11,3,1,0,7,4,1,5,3,0,0
34,Yes,Travel_Rarely,790,Sales,24,4,1,Female,2,2,Sales Executive,2,Single,0,Yes,23,4,3,0,16,2,4,15,9,10,10
35,No,Travel_Rarely,660,Sales,7,1,4,Male,3,1,Sales Representative,3,Married,1,No,13,3,1,1,1,3,3,1,0,0,0
24,Yes,Travel_Frequently,381,Research & Development,9,3,2,Male,3,1,Laboratory Technician,1,Single,2,Yes,11,3,3,0,4,2,2,0,0,0,0
24,No,Non-Travel,830,Sales,13,2,4,Female,3,1,Sales Representative,2,Married,1,No,13,3,3,1,1,2,3,1,0,0,0
44,No,Travel_Frequently,1193,Research & Development,2,1,2,Male,3,3,Manufacturing Director,3,Single,5,Yes,18,3,2,0,16,2,2,2,2,2,2
29,No,Travel_Rarely,1246,Sales,19,3,3,Male,2,2,Sales Executive,3,Divorced,1,No,14,3,3,2,10,3,3,10,7,0,4
30,No,Travel_Rarely,330,Human Resources,1,3,3,Male,3,1,Human Resources,3,Divorced,0,No,21,4,1,1,6,3,4,5,3,1,3
55,No,Travel_Rarely,1229,Research & Development,4,4,4,Male,3,2,Healthcare Representative,3,Married,0,Yes,16,3,2,0,4,2,3,3,2,1,2
33,No,Travel_Rarely,1099,Research & Development,4,4,1,Female,2,1,Laboratory Technician,2,Married,8,No,11,3,4,0,8,5,3,5,4,0,2
47,No,Travel_Rarely,571,Sales,14,3,3,Female,3,2,Sales Executive,3,Married,3,Yes,17,3,3,1,11,4,2,5,4,1,2
28,Yes,Travel_Frequently,289,Research & Development,2,2,3,Male,2,1,Laboratory Technician,1,Single,7,No,11,3,3,0,8,2,2,0,0,0,0
28,No,Travel_Rarely,1423,Research & Development,1,3,1,Male,2,1,Research Scientist,3,Divorced,1,No,14,3,4,1,1,2,1,1,0,0,0
28,No,Travel_Frequently,467,Sales,7,3,3,Male,3,2,Sales Executive,1,Single,0,No,14,3,4,0,5,5,3,4,2,1,3
49,No,Travel_Rarely,271,Research & Development,3,2,3,Female,2,2,Laboratory Technician,1,Married,4,No,25,4,1,1,10,3,3,3,2,1,2
29,No,Travel_Frequently,410,Research & Development,2,1,4,Female,3,1,Laboratory Technician,2,Married,0,No,13,3,3,3,4,3,3,3,2,0,2
28,No,Travel_Rarely,1083,Research & Development,29,1,3,Male,1,2,Manufacturing Director,2,Married,1,No,14,3,2,2,8,2,2,8,6,1,7
33,No,Travel_Rarely,516,Research & Development,8,5,4,Male,3,2,Healthcare Representative,3,Single,2,Yes,17,3,1,0,14,6,3,0,0,0,0
32,No,Travel_Rarely,495,Research & Development,10,3,3,Male,3,3,Manager,4,Single,2,No,25,4,2,0,10,5,4,5,2,0,0
54,No,Travel_Frequently,1050,Research & Development,11,4,2,Female,3,4,Manager,4,Divorced,3,No,20,4,1,1,26,2,3,14,9,1,12
29,Yes,Travel_Rarely,224,Research & Development,1,4,1,Male,2,1,Research Scientist,1,Single,6,No,13,3,3,0,11,2,1,9,7,0,7
44,No,Travel_Rarely,136,Research & Development,28,3,4,Male,3,4,Research Director,1,Married,3,No,13,3,3,1,24,1,4,20,6,14,17
39,No,Travel_Rarely,1089,Research & Development,6,3,2,Female,3,3,Manufacturing Director,2,Single,4,No,18,3,4,0,9,3,3,2,0,2,2
46,No,Travel_Rarely,228,Sales,3,3,3,Female,3,4,Manager,2,Married,8,No,12,3,4,1,23,2,4,13,12,5,1
35,No,Travel_Rarely,1029,Research & Development,16,3,4,Female,2,3,Healthcare Representative,2,Single,1,No,19,3,4,0,11,3,1,11,8,3,3
23,No,Travel_Rarely,507,Research & Development,20,1,1,Male,3,2,Laboratory Technician,3,Single,0,No,14,3,2,0,5,2,3,4,3,1,2
40,Yes,Travel_Rarely,676,Research & Development,9,4,4,Male,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,15,3,1,5,4,1,0
34,No,Travel_Rarely,971,Sales,1,3,4,Male,2,3,Sales Executive,3,Married,1,Yes,14,3,4,0,10,3,3,10,9,8,6
31,Yes,Travel_Frequently,561,Research & Development,3,3,4,Female,3,1,Research Scientist,3,Single,1,No,12,3,1,0,7,2,1,7,2,7,7
50,No,Travel_Frequently,333,Research & Development,22,5,3,Male,1,4,Research Director,4,Single,1,Yes,13,3,4,0,32,2,3,32,6,13,9
34,No,Travel_Rarely,1440,Sales,7,2,2,Male,3,1,Sales Representative,3,Married,0,Yes,25,4,2,1,12,4,3,11,10,5,7
42,No,Travel_Rarely,1210,Research & Development,2,3,3,Male,2,1,Laboratory Technician,2,Married,4,No,14,3,2,1,4,3,3,1,0,0,0
37,No,Travel_Rarely,674,Research & Development,13,3,1,Male,3,2,Research Scientist,4,Married,1,No,17,3,1,0,10,2,3,10,8,3,7
29,No,Travel_Rarely,441,Research & Development,8,1,3,Female,1,2,Healthcare Representative,1,Married,3,No,13,3,3,1,9,3,3,7,7,0,7
33,No,Travel_Rarely,575,Research & Development,25,3,4,Male,2,2,Manufacturing Director,2,Single,1,No,13,3,4,0,5,2,3,5,3,0,2
45,No,Travel_Rarely,950,Research & Development,28,3,4,Male,3,1,Research Scientist,4,Married,4,No,20,4,4,1,8,3,3,5,4,0,3
42,No,Travel_Frequently,288,Research & Development,2,3,4,Male,3,3,Healthcare Representative,4,Married,2,Yes,14,3,3,1,24,3,1,20,8,13,9
40,No,Travel_Rarely,1342,Sales,9,2,1,Male,3,2,Sales Executive,1,Married,0,No,12,3,4,0,9,5,4,8,4,7,1
33,No,Travel_Rarely,589,Research & Development,28,4,2,Male,3,2,Laboratory Technician,3,Married,1,Yes,12,3,2,1,15,3,3,15,14,5,7
40,No,Travel_Rarely,898,Human Resources,6,2,3,Male,3,4,Manager,4,Single,1,Yes,21,4,4,0,21,2,3,21,7,7,7
24,No,Travel_Rarely,350,Research & Development,21,2,3,Male,2,1,Laboratory Technician,1,Divorced,0,No,14,3,2,3,2,3,3,1,1,0,0
40,No,Non-Travel,1142,Research & Development,8,2,4,Male,3,2,Healthcare Representative,4,Divorced,3,Yes,18,3,3,0,8,2,3,2,2,2,2
45,No,Travel_Rarely,538,Research & Development,1,4,1,Male,3,3,Healthcare Representative,2,Divorced,1,No,12,3,1,3,10,4,3,10,8,7,7
35,No,Travel_Rarely,1402,Sales,28,4,2,Female,2,1,Sales Representative,3,Married,0,No,23,4,1,2,6,5,3,5,3,4,2
32,No,Travel_Rarely,824,Research & Development,5,2,4,Female,2,2,Research Scientist,2,Married,3,No,12,3,1,1,12,2,3,7,1,2,5
36,No,Travel_Rarely,1157,Sales,2,4,3,Male,3,1,Sales Representative,4,Single,3,Yes,21,4,4,0,7,3,2,3,2,1,2
48,No,Travel_Rarely,492,Sales,16,4,3,Female,3,2,Sales Executive,3,Divorced,8,No,14,3,3,1,18,2,3,8,7,7,7
29,No,Travel_Rarely,598,Research & Development,9,3,3,Male,4,1,Research Scientist,3,Married,6,No,18,3,1,2,5,2,2,1,0,0,0
33,No,Travel_Rarely,1242,Sales,8,4,1,Male,3,2,Sales Executive,1,Married,2,No,13,3,4,1,8,6,1,2,2,2,2
30,Yes,Travel_Rarely,740,Sales,1,3,2,Male,2,2,Sales Executive,1,Married,1,No,11,3,4,1,10,4,3,10,8,6,7
38,No,Travel_Frequently,888,Human Resources,10,4,3,Male,3,2,Human Resources,3,Married,3,No,11,3,3,0,10,2,3,6,3,1,2
35,No,Travel_Rarely,992,Research & Development,1,3,4,Male,2,1,Laboratory Technician,1,Single,1,No,19,3,2,0,3,3,3,3,0,1,2
30,No,Travel_Rarely,1288,Sales,29,4,3,Male,3,3,Sales Executive,2,Married,3,No,12,3,2,1,9,3,3,4,2,1,3
35,Yes,Travel_Rarely,104,Research & Development,2,3,1,Female,3,1,Laboratory Technician,1,Divorced,1,Yes,12,3,4,1,1,2,3,1,0,0,0
53,Yes,Travel_Rarely,607,Research & Development,2,5,3,Female,2,3,Manufacturing Director,4,Married,0,No,16,3,2,1,34,4,3,33,7,1,9
38,Yes,Travel_Rarely,903,Research & Development,2,3,3,Male,3,2,Manufacturing Director,2,Married,4,No,11,3,1,2,7,2,3,5,2,1,4
32,No,Non-Travel,1200,Research & Development,1,4,4,Male,3,2,Research Scientist,1,Married,4,No,14,3,2,1,9,3,2,6,5,1,2
48,No,Travel_Rarely,1108,Research & Development,15,4,3,Female,3,1,Research Scientist,1,Married,8,No,12,3,4,1,10,3,2,8,2,7,6
34,No,Travel_Rarely,479,Research & Development,7,4,1,Male,3,1,Research Scientist,4,Single,1,No,13,3,3,0,1,4,1,1,0,0,0
55,No,Travel_Rarely,685,Sales,26,5,3,Male,2,5,Manager,4,Married,1,No,21,4,3,1,36,3,3,36,6,2,13
34,No,Travel_Rarely,1351,Research & Development,1,4,2,Male,3,2,Research Scientist,4,Married,9,No,17,3,2,1,9,3,2,2,2,2,1
26,No,Travel_Rarely,474,Research & Development,3,3,1,Female,3,1,Research Scientist,4,Married,1,No,21,4,1,0,1,5,3,1,0,0,0
38,No,Travel_Rarely,1245,Sales,14,3,3,Male,3,2,Sales Executive,2,Married,0,No,11,3,4,1,10,3,3,9,8,7,7
38,No,Travel_Rarely,437,Sales,16,3,2,Female,3,2,Sales Executive,2,Single,2,No,12,3,2,0,8,5,4,3,2,1,2
36,No,Travel_Rarely,884,Sales,1,4,2,Female,3,2,Sales Executive,3,Single,6,No,13,3,1,0,15,5,3,1,0,0,0
29,No,Travel_Rarely,1370,Research & Development,3,1,2,Male,3,1,Laboratory Technician,1,Single,1,Yes,18,3,4,0,10,3,3,10,9,1,5
